title,slug,"published date",url,symbol,sentiment,compound,positive,neutral,negative,open,high,low,close,volume,change
"Market rises by a whopping 42.61 points today; Index at 1,255.72 points; 32 companies hit almost upper circuit",market-rises-by-a-whopping-4261-points-today-index-at-125572-points-32-companies-hit-almost-upper-circuit,2020-01-12,https://www.sharesansar.com/newsdetail/market-rises-by-a-whopping-4261-points-today-index-at-125572-points-32-companies-hit-almost-upper-circuit,NEPSE,Neutral,0.0,0.0,1.0,0.0,1213.19,1213.19,1213.19,1213.19,1335747967,0
"Microfinance sector rallies this week; Womi Laghubitta rises by 42.33%; turnover increased by 76.63% (Weekly Wrap up)",microfinance-sector-rallies-this-week-womi-laghubitta-rises-by-4233-turnover-increased-by-7663-weekly-wrap-up,2020-01-10,https://www.sharesansar.com/newsdetail/microfinance-sector-rallies-this-week-womi-laghubitta-rises-by-4233-turnover-increased-by-7663-weekly-wrap-up,NEPSE,Positive,0.2732,0.116,0.884,0.0,1209.87,1209.87,1209.87,1209.87,837035757,0
"NEPSE lists 57,600 units bonus shares of Janautthan Samudayic Laghubitta",nepse-lists-57600-units-bonus-shares-of-janautthan-samudayic-laghubitta,2020-01-09,https://www.sharesansar.com/newsdetail/nepse-lists-57600-units-bonus-shares-of-janautthan-samudayic-laghubitta,NEPSE,Positive,0.6908,0.416,0.584,0.0,1209.87,1209.87,1209.87,1209.87,837035757,0
"NEPSE Index loses points today after three consecutive days of gain; one company hits the positive circuit",nepse-index-loses-points-today-after-three-consecutive-days-of-gain-one-company-hits-the-positive-circuit,2020-01-08,https://www.sharesansar.com/newsdetail/nepse-index-loses-points-today-after-three-consecutive-days-of-gain-one-company-hits-the-positive-circuit,NEPSE,Positive,0.6908,0.3,0.601,0.099,1217.82,1217.82,1217.82,1217.82,732169261,0
"NEPSE lists 1.46 crore unit bonus shares of National Life Insurance, Api Power Company and Global IME Bank",nepse-lists-146-crore-unit-bonus-shares-of-national-life-insurance-api-power-company-and-global-ime-bank,2020-01-07,https://www.sharesansar.com/newsdetail/nepse-lists-146-crore-unit-bonus-shares-of-national-life-insurance-api-power-company-and-global-ime-bank,NEPSE,Positive,0.6908,0.263,0.737,0.0,1200.65,1200.65,1200.65,1200.65,1102736748,0
"Market gains double digit points for the third consecutive day to stand at 1216.92 points; three companies hit the positive circuit",market-gains-double-digit-points-for-the-third-consecutive-day-to-stand-at-121692-points-three-companies-hit-the-positive-circuit,2020-01-07,https://www.sharesansar.com/newsdetail/market-gains-double-digit-points-for-the-third-consecutive-day-to-stand-at-121692-points-three-companies-hit-the-positive-circuit,NEPSE,Positive,0.7184,0.24,0.76,0.0,1200.65,1200.65,1200.65,1200.65,1102736748,0
"NEPSE lists right shares of Muktinath Bikas Bank and bonus shares of Chhimek Laghubitta, Nadep Laghubittta and First Microfinance Laghubitta; Total of 38.46 lakh units added",nepse-lists-right-shares-of-muktinath-bikas-bank-and-bonus-shares-of-chhimek-laghubitta-nadep-laghubittta-and-first-microfinance-laghubitta-total-of-3846-lakh-units-added,2020-01-05,https://www.sharesansar.com/newsdetail/nepse-lists-right-shares-of-muktinath-bikas-bank-and-bonus-shares-of-chhimek-laghubitta-nadep-laghubittta-and-first-microfinance-laghubitta-total-of-3846-lakh-units-added,NEPSE,Positive,0.7845,0.256,0.744,0.0,1166.49,1166.49,1166.49,1166.49,712425827,0
"NEPSE remain stagnant this week; Trading and Hotels sector rises; Nepal Life Insurance most traded stock (Weekly Wrap Up)",nepse-remain-stagnant-this-week-trading-and-hotels-sector-rises-nepal-life-insurance-most-traded-stock-weekly-wrap-up,2020-01-04,https://www.sharesansar.com/newsdetail/nepse-remain-stagnant-this-week-trading-and-hotels-sector-rises-nepal-life-insurance-most-traded-stock-weekly-wrap-up,NEPSE,Neutral,0.0,0.0,1.0,0.0,1168.63,1168.63,1168.63,1168.63,532211211,0
"Market closes for the week at 1166.21 points after today’s loss; Hotels sub-index loses the most at 3.66%",market-closes-for-the-week-at-116621-points-after-todays-loss-hotels-sub-index-loses-the-most-at-366,2020-01-02,https://www.sharesansar.com/newsdetail/market-closes-for-the-week-at-116621-points-after-todays-loss-hotels-sub-index-loses-the-most-at-366,NEPSE,Negative,-0.5574,0.0,0.777,0.223,1168.63,1168.63,1168.63,1168.63,532211211,0
"Shares of Womi Laghubitta gets listed after merger with Nagarik Laghubitta; trading in security resumed",shares-of-womi-laghubitta-gets-listed-after-merger-with-nagarik-laghubitta-trading-in-security-resumed,2020-01-02,https://www.sharesansar.com/newsdetail/shares-of-womi-laghubitta-gets-listed-after-merger-with-nagarik-laghubitta-trading-in-security-resumed,NEPSE,Positive,0.5574,0.261,0.739,0.0,1168.63,1168.63,1168.63,1168.63,532211211,0
"NEPSE kicks off Visit Nepal 2020 with massive gain in the Hotels sector; benchmark index stood at 1169.50 points",nepse-kicks-off-visit-nepal-2020-with-massive-gain-in-the-hotels-sector-benchmark-index-stood-at-116950-points,2020-01-01,https://www.sharesansar.com/newsdetail/nepse-kicks-off-visit-nepal-2020-with-massive-gain-in-the-hotels-sector-benchmark-index-stood-at-116950-points,NEPSE,Positive,0.5267,0.159,0.841,0.0,1166.52,1166.52,1166.52,1166.52,372988301,0
"Mr. Satish Kumar More resigns as financial advisor of Shivam Cements; NEPSE publishes a notice",mr-satish-kumar-more-resigns-as-financial-advisor-of-shivam-cements-nepse-publishes-a-notice,2020-01-01,https://www.sharesansar.com/newsdetail/mr-satish-kumar-more-resigns-as-financial-advisor-of-shivam-cements-nepse-publishes-a-notice,NEPSE,Negative,-0.3804,0.0,0.834,0.166,1166.52,1166.52,1166.52,1166.52,372988301,0
"NEPSE Index stands at 1166.03 points at the end of 2019, after losing minimal points today",nepse-index-stands-at-116603-points-at-the-end-of-2019-after-losing-minimal-points-today,2019-12-31,https://www.sharesansar.com/newsdetail/nepse-index-stands-at-116603-points-at-the-end-of-2019-after-losing-minimal-points-today,NEPSE,Negative,-0.3818,0.0,0.852,0.148,1168.61,1168.61,1168.61,1168.61,442256156,0
"NEPSE Index increases to 1167.95 points after today’s gain; Sensitive Index falls to 253.33 points",nepse-index-increases-to-116795-points-after-todays-gain-sensitive-index-falls-to-25333-points,2019-12-30,https://www.sharesansar.com/newsdetail/nepse-index-increases-to-116795-points-after-todays-gain-sensitive-index-falls-to-25333-points,NEPSE,Positive,0.5267,0.195,0.805,0.0,1161.82,1161.82,1161.82,1161.82,622363488,0
"NEPSE lists 25.69 lakh units debentures of Himalayan Bank",nepse-lists-2569-lakh-units-debentures-of-himalayan-bank,2019-12-30,https://www.sharesansar.com/newsdetail/nepse-lists-2569-lakh-units-debentures-of-himalayan-bank,NEPSE,Neutral,0.0,0.0,1.0,0.0,1161.82,1161.82,1161.82,1161.82,622363488,0
"NEPSE begins the week on losing note falling to 1162.43 points; one company hits the positive circuit",nepse-begins-the-week-on-losing-note-falling-to-116243-points-one-company-hits-the-positive-circuit,2019-12-29,https://www.sharesansar.com/newsdetail/nepse-begins-the-week-on-losing-note-falling-to-116243-points-one-company-hits-the-positive-circuit,NEPSE,Positive,0.1027,0.165,0.642,0.193,1166.86,1166.86,1166.86,1166.86,422453909,0
"NEPSE and CDSC to organize investor awareness program in parts of Gandaki Province; look at dates and location of the program",nepse-and-cdsc-to-organize-investor-awareness-program-in-parts-of-gandaki-province-look-at-dates-and-location-of-the-program,2019-12-27,https://www.sharesansar.com/newsdetail/nepse-and-cdsc-to-organize-investor-awareness-program-in-parts-of-gandaki-province-look-at-dates-and-location-of-the-program,NEPSE,Neutral,0.0,0.0,1.0,0.0,1167.74,1167.74,1167.74,1167.74,588677887,0
"Nepal Bank and Shivam Cements was traded the most this week; Kanchan Dev. Bank gains 23.24%; both total turnover and transaction rises (Weekly Wrap Up)",nepal-bank-and-shivam-cements-was-traded-the-most-this-week-kanchan-dev-bank-gains-2324-both-total-turnover-and-transaction-rises-weekly-wrap-up,2019-12-27,https://www.sharesansar.com/newsdetail/nepal-bank-and-shivam-cements-was-traded-the-most-this-week-kanchan-dev-bank-gains-2324-both-total-turnover-and-transaction-rises-weekly-wrap-up,NEPSE,Positive,0.34,0.091,0.909,0.0,1167.74,1167.74,1167.74,1167.74,588677887,0
"NEPSE lists 1.11 crore units bonus shares of Citizen bank and Kumari bank; Banks distributed 3% and 10% bonus respectively",nepse-lists-111-crore-units-bonus-shares-of-citizen-bank-and-kumari-bank-banks-distributed-3-and-10-bonus-respectively,2019-12-27,https://www.sharesansar.com/newsdetail/nepse-lists-111-crore-units-bonus-shares-of-citizen-bank-and-kumari-bank-banks-distributed-3-and-10-bonus-respectively,NEPSE,Positive,0.891,0.42,0.58,0.0,1167.74,1167.74,1167.74,1167.74,588677887,0
"After losing minimal points today NEPSE closes for the week at 1167.41 points; Nepal Bank stocks worth Rs.13.22 Crore traded",after-losing-minimal-points-today-nepse-closes-for-the-week-at-116741-points-nepal-bank-stocks-worth-rs1322-crore-traded,2019-12-26,https://www.sharesansar.com/newsdetail/after-losing-minimal-points-today-nepse-closes-for-the-week-at-116741-points-nepal-bank-stocks-worth-rs1322-crore-traded,NEPSE,Negative,-0.1779,0.084,0.8,0.116,1167.74,1167.74,1167.74,1167.74,588677887,0
"NEPSE publishes notice regarding use of online system to trade corporate debentures",nepse-publishes-notice-regarding-use-of-online-system-to-trade-corporate-debentures,2019-12-25,https://www.sharesansar.com/newsdetail/nepse-publishes-notice-regarding-use-of-online-system-to-trade-corporate-debentures,NEPSE,Neutral,0.0,0.0,1.0,0.0,1166.56,1166.56,1166.56,1166.56,538340829,0
"NEPSE Index stands at 1168.03 points after minimal gain today; three companies hit the circuit",nepse-index-stands-at-116803-points-after-minimal-gain-today-three-companies-hit-the-circuit,2019-12-25,https://www.sharesansar.com/newsdetail/nepse-index-stands-at-116803-points-after-minimal-gain-today-three-companies-hit-the-circuit,NEPSE,Positive,0.5267,0.195,0.805,0.0,1166.56,1166.56,1166.56,1166.56,538340829,0
"Mahila Sahayatra Laghubitta amends dividend decision; to distribute 17.50% dividend for FY 75/76",mahila-sahayatra-laghubitta-amends-dividend-decision-to-distribute-1750-dividend-for-fy-7576,2019-12-25,https://www.sharesansar.com/newsdetail/mahila-sahayatra-laghubitta-amends-dividend-decision-to-distribute-1750-dividend-for-fy-7576,NEPSE,Neutral,0.0,0.0,1.0,0.0,1166.56,1166.56,1166.56,1166.56,538340829,0
"Finance Committee meets the heads of investors' associations; Previously submitted 58 points brought under light for strict implementation",finance-committee-meets-the-heads-of-investors-associations-previously-submitted-58-points-brought-under-light-for-strict-implementation,2019-12-25,https://www.sharesansar.com/newsdetail/finance-committee-meets-the-heads-of-investors-associations-previously-submitted-58-points-brought-under-light-for-strict-implementation,NEPSE,Neutral,0.0,0.0,1.0,0.0,1166.56,1166.56,1166.56,1166.56,538340829,0
"NEPSE Index closes at 1166.21 points after trade of more than 2 million units of shares; four companies hit the positive circuit",nepse-index-closes-at-116621-points-after-trade-of-more-than-2-million-units-of-shares-four-companies-hit-the-positive-circuit,2019-12-24,https://www.sharesansar.com/newsdetail/nepse-index-closes-at-116621-points-after-trade-of-more-than-2-million-units-of-shares-four-companies-hit-the-positive-circuit,NEPSE,Positive,0.7003,0.234,0.766,0.0,1169.32,1169.32,1169.32,1169.32,721642965,0
"Preference Shares of Everest Bank Limited converted to common stocks; 400,000 units listed",preference-shares-of-everest-bank-limited-converted-to-common-stocks-400000-units-listed,2019-12-24,https://www.sharesansar.com/newsdetail/preference-shares-of-everest-bank-limited-converted-to-common-stocks-400000-units-listed,NEPSE,Positive,0.0772,0.146,0.728,0.126,1169.32,1169.32,1169.32,1169.32,721642965,0
"NEPSE to convene AGM on Poush 29; Book closure for 40% cash dividend on Poush 18",nepse-to-convene-agm-on-poush-29-book-closure-for-40-cash-dividend-on-poush-18,2019-12-24,https://www.sharesansar.com/newsdetail/nepse-to-convene-agm-on-poush-29-book-closure-for-40-cash-dividend-on-poush-18,NEPSE,Neutral,0.0,0.0,1.0,0.0,1169.32,1169.32,1169.32,1169.32,721642965,0
"NEPSE begins the week with minimal gain; three companies hit the circuit, two positive and one negative",nepse-begins-the-week-with-minimal-gain-three-companies-hit-the-circuit-two-positive-and-one-negative,2019-12-22,https://www.sharesansar.com/newsdetail/nepse-begins-the-week-with-minimal-gain-three-companies-hit-the-circuit-two-positive-and-one-negative,NEPSE,Positive,0.5106,0.283,0.567,0.15,1149.62,1149.62,1149.62,1149.62,374466465,0
"Grameen Bikas Laghubitta to convene 5th AGM on Poush 25, 2076; book closure on Poush 14, 2076",grameen-bikas-laghubitta-to-convene-5th-agm-on-poush-25-2076-book-closure-on-poush-14-2076,2019-12-20,https://www.sharesansar.com/newsdetail/grameen-bikas-laghubitta-to-convene-5th-agm-on-poush-25-2076-book-closure-on-poush-14-2076,NEPSE,Neutral,0.0,0.0,1.0,0.0,1152.06,1152.06,1152.06,1152.06,419088133,0
"Agricultural Development Bank announces 13th AGM on Poush 27, 2076; to endorse 30% dividend",agricultural-development-bank-announces-13th-agm-on-poush-27-2076-to-endorse-30-dividend,2019-12-20,https://www.sharesansar.com/newsdetail/agricultural-development-bank-announces-13th-agm-on-poush-27-2076-to-endorse-30-dividend,NEPSE,Positive,0.3182,0.15,0.85,0.0,1152.06,1152.06,1152.06,1152.06,419088133,0
"Correction seen on NEPSE after last week rallies; NMB traded most and Nepal Finance rises by 31.45% (Weekly Wrap up)",correction-seen-on-nepse-after-last-week-rallies-nmb-traded-most-and-nepal-finance-rises-by-3145-weekly-wrap-up,2019-12-20,https://www.sharesansar.com/newsdetail/correction-seen-on-nepse-after-last-week-rallies-nmb-traded-most-and-nepal-finance-rises-by-3145-weekly-wrap-up,NEPSE,Neutral,0.0,0.0,1.0,0.0,1152.06,1152.06,1152.06,1152.06,419088133,0
"14th AGM of City Express Finance Limited to be held on Poush 29, 2076; book closure on Poush 16, 2076",14th-agm-of-city-express-finance-limited-to-be-held-on-poush-29-2076-book-closure-on-poush-16-2076,2019-12-20,https://www.sharesansar.com/newsdetail/14th-agm-of-city-express-finance-limited-to-be-held-on-poush-29-2076-book-closure-on-poush-16-2076,NEPSE,Negative,-0.2263,0.0,0.909,0.091,1152.06,1152.06,1152.06,1152.06,419088133,0
"Losing 2.42 points today, NEPSE closes for the week at 1149.64 points; one company hits the positive circuit",losing-242-points-today-nepse-closes-for-the-week-at-114964-points-one-company-hits-the-positive-circuit,2019-12-19,https://www.sharesansar.com/newsdetail/losing-242-points-today-nepse-closes-for-the-week-at-114964-points-one-company-hits-the-positive-circuit,NEPSE,Positive,0.25,0.162,0.721,0.117,1152.06,1152.06,1152.06,1152.06,419088133,0
"NEPSE lists 88.74 lakh units right shares of Surya Life; Company had issued 70% right shares",nepse-lists-8874-lakh-units-right-shares-of-surya-life-company-had-issued-70-right-shares,2019-12-19,https://www.sharesansar.com/newsdetail/nepse-lists-8874-lakh-units-right-shares-of-surya-life-company-had-issued-70-right-shares,NEPSE,Positive,0.5267,0.239,0.761,0.0,1152.06,1152.06,1152.06,1152.06,419088133,0
"Himalaya Urja Bikas Company to convene 18th and 19th AGM on Poush 25, 2076; book closure on Poush 13, 2076",himalaya-urja-bikas-company-to-convene-18th-and-19th-agm-on-poush-25-2076-book-closure-on-poush-13-2076,2019-12-19,https://www.sharesansar.com/newsdetail/himalaya-urja-bikas-company-to-convene-18th-and-19th-agm-on-poush-25-2076-book-closure-on-poush-13-2076,NEPSE,Neutral,0.0,0.0,1.0,0.0,1152.06,1152.06,1152.06,1152.06,419088133,0
"Gandaki Bikas Bank to distribute 17.32% cash dividend out of FY 75/76 profits; dividend worth Rs.47.63 Crore proposed",gandaki-bikas-bank-to-distribute-1732-cash-dividend-out-of-fy-7576-profits-dividend-worth-rs4763-crore-proposed,2019-12-19,https://www.sharesansar.com/newsdetail/gandaki-bikas-bank-to-distribute-1732-cash-dividend-out-of-fy-7576-profits-dividend-worth-rs4763-crore-proposed,NEPSE,Positive,0.5859,0.231,0.769,0.0,1152.06,1152.06,1152.06,1152.06,419088133,0
